YouTube,TikTok,Facebook,Sales
78877,32730.46257871502,81947.52338203527,2087883
84797,36709.01836,63569.57041047492,2087886
18840,83453.16036920488,62192.269258111985,2087896
119818,77213.91912328267,51693.40889401462,2087907
100146,46550.51832259291,52776.39978323499,2087921
117622,75659.06383147297,37234.67318073759,2087922
61605,86505.84461054906,79737.22077543626,2087922
119881,35438.609942838164,98888.46987,2087933
83433,51616.433217848724,78151.01289,2087950
18934,78899.43367648136,63911.01604898373,2087957
111535,75443.57940349367,75280.75958949995,2087961
73632,35451.726644298455,92624.64537960295,2087998
100243,74019.81044890375,15446.795839361539,2088003
66285,93395.04676793843,110008.40274801383,2088005
36020,80701.80236,45364.41910415155,2088006
63418,23542.963461868047,91747.91082241193,2088042
75427,22469.17535617255,68523.90496054571,2088049
135873,89310.14694206842,115275.04048351274,2088059
37624,37420.46222612456,108088.8778433119,2088071
85504,72311.29867853016,102299.70399176292,2088078
10936,29781.907932343078,61425.38851,2088087
124566,92481.74831745599,50693.35342881977,2088088
139517,56575.15710603857,47599.170918394295,2088101
36169,12720.988734880515,78326.14301642463,2088101
25200,41182.006604770846,60999.113776797254,2088102
120295,48055.46012289406,73390.14691,2088118
117410,24548.86010200561,87943.12508657723,2088138
93143,93879.98809962021,93754.71020254967,2088138
70717,41064.86720139268,52155.86500780324,2088143
43737,9942.680567662605,85889.06593790624,2088166
71590,7609.042608740305,101105.70216827576,2088195
97587,52517.412799303005,85559.87228632416,2088199
26840,35095.35174,66434.43056049888,2088203
125069,9979.102734208158,47691.70027035168,2088219
65017,70707.11336254598,98396.66832573588,2088222
56536,91465.54934650176,123298.15968162143,2088223
95536,76207.69994406655,59670.88583144739,2088224
109626,91152.28745005405,23774.120055348074,2088229
143895,33571.08800162385,114502.51079623109,2088241
55661,72263.11163375071,39626.66787377681,2088250
132648,53641.387821625125,54232.141590775915,2088254
89080,26568.58713000203,75381.27685328247,2088257
99492,52353.31657321143,92230.32178430675,2088327
14255,92460.46984806354,34879.846045729115,2088329
135850,53484.171418621176,57515.85223927368,2088338
66710,45751.86962553522,115547.5321,2088341
30634,86868.36915206691,87971.56461643634,2088347
123300,11571.032884101476,77082.85804012886,2088355
88590,48217.327063645804,43308.90297,2088362
85492,37834.03209983434,57370.504597610176,2088362
38211,84658.19198844135,61781.45727228953,2088375
119513,80594.33980387868,27815.734771721178,2088382
132359,24976.760908572764,43433.20343632245,2088386
116958,29103.02195143412,41918.00532533363,2088414
87026,28596.712539793156,67168.54457937473,2088414
55012,63430.618154415475,29406.65196444006,2088438
121749,62733.44061623786,15677.00195182523,2088441
55948,90938.33439375531,17487.456500040524,2088470
130231,17308.14508557092,7351.446760205999,2088472
94030,58658.250783686104,7185.764615964521,2088493
46032,73728.34370652874,116992.59872159499,2088495
147571,99713.64470471758,20328.95821,2088516
51591,54921.64157375853,114024.45762806728,2088523
46939,99719.41412691197,112058.96491642193,2088530
118971,49242.39101085023,59313.53962025836,2088551
62277,33100.63515319136,114211.27868098785,2088561
95040,80132.30772599198,100563.25023390156,2088563
146760,102414.19530572751,38067.77398262081,2088565
83550,59369.01839896683,26289.493937700907,2088567
142907,38016.06443076483,115061.35352746781,2088592
130119,68497.62302313096,117424.44627604814,2088606
22644,71018.57819713371,103097.93449007692,2088628
42402,91900.17229805434,103276.65688263362,2088629
125231,14409.489975908738,89447.37247962144,2088649
95126,94501.13513024972,3148.876065367549,2088654
82341,78731.58426179485,80196.98409678649,2088657
126628,75301.13296044714,49395.43245251248,2088659
51682,80157.23672,54941.38730948116,2088664
100941,40399.99752432922,8498.687768262205,2088671
36623,85920.76447061978,77548.31812,2088673
60746,100895.32263034237,29173.078571590504,2088691
147512,61843.97627668778,109733.85522944467,2088692
73028,30592.267135214668,110802.87119464498,2088699
70191,60328.5909,96601.92383612996,2088704
13436,28527.703109204376,94061.21239666859,2088713
22813,88226.64670079404,94803.5165,2088717
144274,34380.987029518445,74758.51476551528,2088729
34660,22134.431246013628,14606.335415554748,2088736
121116,27685.814823585963,103612.61843155039,2088739
96963,51128.33952281848,37479.271402342325,2088745
60536,78420.66587902517,42947.68007932455,2088750
114046,85134.98986673878,35987.79234030582,2088773
117659,22127.542486579583,43759.748398890915,2088789
50878,82180.45983285549,70801.45995777854,2088805
106900,23254.621434539324,116931.3576084432,2088816
121766,56093.358341110405,54192.33983587386,2088818
34967,42109.44299392919,113769.39107489279,2088820
96396,36805.58781087358,59251.56300860873,2088822
17957,16252.491478857051,69508.91475067353,2088824
109919,20171.939913019065,41646.43754068578,2088831
87902,99691.56146279392,100829.27958140864,2088833
24582,86378.36574991661,18531.474292606774,2088840
125863,78456.23248450628,39503.05797861286,2088843
88469,14100.989274620812,61006.285592459666,2088860
88950,41067.72074458234,110983.51605077003,2088863
115747,46475.11153270516,108986.7595186106,2088866
77604,8118.586070185311,27391.966788764934,2088873
64728,65639.97817223585,45779.58033895465,2088877
110422,47464.424901299084,110506.20290598486,2088878
126748,53160.797796913364,82140.88208764824,2088880
88675,79441.42045,64966.97504610724,2088895
90970,89295.54061672579,111529.8488498962,2088903
70985,97173.73720920213,91924.94454162395,2088936
125782,60787.80300774949,97116.51934760448,2088958
139668,14783.060189158758,16430.38253373235,2088978
43342,15823.043325972672,80125.71745837896,2088979
84564,71823.59873,104030.38265233544,2088993
125784,47039.46244,84190.07225796989,2089009
110198,39207.40305466253,77174.41705814395,2089017
129210,66228.31946791688,44782.360252055616,2089021
37315,68077.75253157996,23529.853237744544,2089036
30490,94465.125,87770.31646880627,2089042
73621,82824.52761515285,71857.47110068121,2089046
55372,25489.29165873737,23980.39424514339,2089050
99368,25240.13739288592,69261.12022871384,2089050
139943,95469.63059614507,95504.78516,2089061
66070,58617.15825069627,30661.900243158554,2089070
89773,23872.161225706266,101237.79055578385,2089078
81942,93327.78403032469,27913.67625673154,2089080
130327,30321.80348462719,74402.80735,2089089
21008,72539.67236496262,116198.69241414069,2089098
86560,93622.27821691312,39500.200819690865,2089100
71185,44909.949916427366,79914.37207322851,2089107
109529,20817.63192592376,67551.32309875278,2089121
105971,94745.13403018711,35561.63399141234,2089138
53445,89448.21520618978,38675.29758997248,2089143
20432,51046.26742031833,70955.59168595189,2089144
86195,75459.83318,83221.42899080011,2089157
112909,44240.902137338235,81471.11274,2089163
140472,45507.893911071675,103749.8376566039,2089174
143287,69197.34489845714,80041.71651235908,2089185
114462,58000.45171201851,25488.768658899204,2089188
102868,72712.61938339802,4581.037753,2089192
101321,67366.54291284365,67598.44718667286,2089201
38654,43083.959937724634,55332.37190028398,2089205
100725,55260.60049419014,49567.176071807524,2089222
129145,31644.43058315449,53887.718348306604,2089243
96885,60233.48494999974,80881.13246,2089255
145553,10033.752182422942,25865.250248669097,2089257
143595,51647.655183385694,105671.8092,2089270
88250,22416.671371092238,91123.72995118116,2089285
134202,54734.82385,64980.37833674962,2089310
83774,63572.14084720508,83373.82658638539,2089312
136411,22559.918087591854,15141.658554726322,2089326
130158,15780.036777704985,62233.37717582156,2089331
50550,79012.01293437756,18163.32735066036,2089333
114793,78800.11740748568,47733.731949201974,2089334
126281,55083.43549217214,12111.11532818709,2089342
129101,53898.49216323721,19317.716413211987,2089342
82245,54362.96725089278,35525.60264603066,2089357
73168,96616.11356770387,58151.35572563056,2089360
135715,43498.39063458758,51083.84308706733,2089368
93499,32068.660688314034,86285.67220215162,2089399
102152,35165.19492205689,37188.504484264005,2089404
27368,76109.22220426389,15683.211888316955,2089409
144525,23921.751770244526,81131.96124640692,2089410
119232,84729.14298188013,71419.72479677103,2089418
122494,21821.122633332117,71131.10369756607,2089447
120268,15023.33708719442,20887.39513536667,2089455
15625,33608.12534526623,100842.75790171506,2089465
44728,23846.86611121439,116686.08544220896,2089475
130170,92770.92270612101,18714.97935020289,2089526
37331,72096.03213611907,109684.58895964797,2089535
123667,52674.44828324538,71288.69368499903,2089536
51965,49171.64296835211,40501.071878474206,2089541
31344,71683.73342660436,91225.01971183062,2089550
81208,94260.79022114893,77996.93614125162,2089558
102160,53156.80204470016,84907.20965,2089562
147359,23274.031395883347,76463.26407,2089567
16506,95003.88580440101,33625.540179535135,2089588
126440,48764.68399364637,62057.54737974715,2089623
59796,78380.08861,92574.92503136014,2089641
113459,38601.872963887516,96246.83535191756,2089646
68606,70722.97975186787,95731.45327381995,2089649
101006,35976.915336925085,21855.97958809075,2089684
63292,27205.30855020034,73577.91453032265,2089700
134303,40364.24069260061,76916.20816092931,2089709
65025,70877.14223383296,109228.71389822189,2089710
121801,19254.227652640802,80256.69545711284,2089715
80464,71183.98757406359,102475.01768344003,2089726
112372,46348.28645323256,80834.82814457692,2089726
46799,93431.14513,87507.26626989535,2089734
94531,85805.35963318027,21231.502201024534,2089738
69838,77229.09449985783,69751.63612121216,2089743
114815,25703.191861508843,116877.11910030244,2089753
101163,20701.037955030646,82778.41659504843,2089770
101586,15038.855864609239,116211.91941786058,2089781
88229,41067.32879220171,29896.226017074052,2089783
103219,7279.076812754845,87987.71061312634,2089793
66095,31425.93992682222,78298.23309113388,2089800
35757,77939.41750235196,90346.99701472229,2089810
105610,85740.61648960845,115193.6803904859,2089819
77484,37601.48928904558,82794.34807,2089820
78314,72385.77843399221,88161.78307789541,2089831
113500,67914.00895209456,41880.09984086905,2089835
134458,7558.3345390101695,29001.120139078943,2089839
136783,9781.466790408034,100879.46477809061,2089845
22997,98637.67253482065,24767.517247318192,2089862
18449,40064.104668834785,83181.53022142891,2089863
99873,75381.83844034345,38905.59553,2089870
135406,43362.38470709062,60900.08194925544,2089872
40646,46982.64639934623,79246.46341780719,2089893
35504,46293.07706172881,102316.31793287313,2089897
139195,34967.28082413259,19024.55268758189,2089909
79587,29201.74941921865,65359.84226187336,2089915
57206,47133.95275780182,84395.05493703944,2089917
82500,56392.39186801852,99607.25298282529,2089933
47073,69392.84560087511,66118.41925987742,2089939
22162,7823.284044525848,94844.08089717936,2089941
113035,15358.844463363363,37599.939097248745,2089946
27381,75036.47598,74391.59310549407,2089948
19053,83844.37408937262,117287.59205270339,2089959
72326,87517.85142819837,77889.16307102964,2089959
79946,37251.91377404072,58008.74871592802,2089968
129704,47619.43568664179,49519.15678545671,2089977
86288,60133.94941123407,115717.71310555024,2089987
47118,84580.32631461603,72380.31942968811,2089990
47829,50489.36917031241,14361.609591781935,2089991
130669,90086.9836,43423.88040430165,2090019
89033,28766.93093258968,111458.70979810305,2090021
149211,65802.1425,50435.88037,2090022
117789,53465.840644404336,28489.715479807506,2090033
123448,33096.74022926027,40483.29525230213,2090033
131726,37152.75966740495,54523.75131176329,2090037
127845,75370.6512,17058.412553536793,2090046
72351,38610.634760542984,52565.24716753706,2090051
84944,83059.53548840286,18495.41594130528,2090052
119949,71220.87039135084,88054.74908405267,2090068
49763,85369.19675536439,112215.64377393117,2090075
72639,92658.63023,90982.99151860527,2090080
12596,94591.19272348972,53706.30972290587,2090098
82943,61754.31668132266,11093.322490312887,2090099
114241,83952.21543314171,51395.25944571339,2090108
112453,31586.67804969082,24276.222714765336,2090117
133750,14926.776629840846,103881.7254710445,2090130
81672,30012.96500683734,105099.22394936933,2090148
126809,45104.011009307316,42578.89753,2090151
47200,70486.89825789341,99168.12286032789,2090158
131618,12146.109225885586,55045.478803601785,2090164
83007,98971.74568709085,14093.46915,2090165
140025,81453.04350781158,54817.78259937944,2090167
64903,71040.97013640165,108133.60304025566,2090199
26127,64971.88976760466,118208.54938904084,2090204
100544,89052.18902902004,33272.49932565476,2090204
122017,51509.432706207175,66166.10351340017,2090213
47733,80699.03242705631,74743.55802361951,2090213
91266,25345.200900898693,111618.90724873605,2090214
131766,64376.80867265425,68076.52130760919,2090237
87187,57277.35984681124,84665.33063804438,2090263
142264,45020.96200381494,89591.02239447772,2090268
22970,58278.57950040038,87424.92422318623,2090270
134038,65514.14851274267,99130.35032232989,2090272
126064,49000.891781363636,114607.21196585953,2090285
17642,33053.95460576569,17085.95053798728,2090289
133056,7706.929746167307,69034.42183684238,2090291
112322,28998.619913573642,58542.66646823028,2090297
136435,31726.287831225207,63979.17880107276,2090301
143145,50443.86444856943,52867.63972,2090302
38894,26115.554882894077,52474.01607801937,2090311
69289,92378.04712,71668.13880246527,2090318
63478,84110.78820587229,90092.78095671255,2090333
115851,58972.052918349895,8362.484181,2090335
132320,14154.61666716301,76513.06415717362,2090349
43520,9692.571981111327,100994.91265700261,2090352
109676,18768.396041962045,111366.10268855348,2090360
147855,58846.31821265023,96784.68392863548,2090362
19021,91576.62744911361,51651.779261079275,2090374
102677,34778.586508303415,21834.317546285376,2090397
123094,21384.21129822953,44790.45143490695,2090402
95887,60983.11588096294,58136.55790917821,2090418
74811,101305.58548365031,38833.95600646185,2090419
78010,98985.33223010042,108926.41896256231,2090436
11017,88870.80774547576,109714.78370149678,2090464
102051,23367.356264442198,117923.15825189871,2090469
53760,63288.475830853604,20806.202138425408,2090479
98955,59242.731035926074,76695.62247425091,2090499
20985,47435.42145852116,89971.26831586105,2090515
51498,76493.82728482786,75633.18375000585,2090535
83151,15477.545436959834,72833.53150790838,2090536
101886,11333.738709057056,116605.27471958358,2090543
36291,73623.60666157132,86004.08960972098,2090547
90627,92121.83945,64604.36398351404,2090555
29931,30300.973095406564,66366.75480171524,2090556
12413,91466.81696831387,76779.85427154531,2090564
52075,92171.76431693693,105912.00911018737,2090572
128996,33910.822876637925,19323.93668798522,2090573
49887,63120.79756,22348.726497877957,2090589
146301,56748.76999202887,12550.439334861929,2090623
70440,50314.93335959826,121294.66343428483,2090627
37667,20129.79444,108272.49607107516,2090633
101359,40500.73802149231,90618.85106709869,2090638
83102,40144.70723841475,107098.94882000184,2090640
115567,87696.44574670377,49985.190476192416,2090642
101033,76936.14632490618,91547.22437255274,2090646
88420,81436.32114199323,72562.19161695107,2090653
70294,98691.47867795786,83178.26383973545,2090662
138149,35136.054991622106,53692.49206050967,2090664
137631,47828.98295,114957.9388831866,2090678
68233,54037.17436650306,24968.186263898442,2090695
89732,71644.34663,88872.81743664735,2090695
19257,39061.05486221698,55715.349412873875,2090717
112101,29604.462825780276,121740.81018478249,2090729
102010,12342.18630048331,62914.06330841216,2090753
28556,54234.35536021597,58077.11542977606,2090758
77606,53152.13939,7713.917374083036,2090764
112565,32598.536352688894,34945.83839021614,2090775
106038,73171.98665,21702.642385669144,2090778
76647,54173.799125790116,37418.871759354646,2090786
93342,48389.78616922148,47159.45233228854,2090789
143154,24160.24486918498,53718.454509824485,2090797
57692,92489.29508916214,81604.6015,2090821
111793,99445.93591318301,110672.75886703057,2090823
95362,92643.45981644855,52236.50863809248,2090832
46991,76878.38373375084,70024.21085,2090842
108995,28981.795177638178,39810.27260302825,2090844
41624,95837.72497719423,108665.46863373234,2090847
118129,95482.626,51334.60824881389,2090861
34056,33747.16228957048,114462.13972357237,2090866
71165,67189.55270711951,116930.04543783779,2090879
90408,70383.07361066663,42311.006932525124,2090879
39034,74186.80466221727,21145.698640767376,2090882
30990,92249.61691,68729.99117299216,2090896
118329,82902.84681801198,15772.845006714217,2090897
108208,65841.39979122258,47941.877496498826,2090921
102382,51645.64403829074,76512.96871381183,2090930
67871,21023.746451813557,108154.72579505647,2090933
117221,41393.098873095594,74501.38387,2090940
45743,90762.14415123806,113336.2500443062,2090966
107471,37762.42732486754,105729.44130032096,2090978
45070,75995.30234953342,105647.61550715516,2090994
114310,26925.74397939755,95322.25705,2090996
37848,38575.68898184823,121161.84346704709,2091005
64858,23706.84486832091,83725.91335,2091008
64400,57847.95327588691,48648.17042032973,2091021
109132,56891.742373326655,81691.4096,2091027
84635,62612.20619621639,48402.70357530148,2091034
75264,22838.916831833358,109797.31296108183,2091036
134830,99278.76151143253,116750.4113051449,2091044
108387,77675.67985165978,64957.237672436146,2091051
88004,47943.63528,96921.69841051324,2091052
92693,17872.248810850513,75961.43875286022,2091078
88634,33071.17273437017,45776.94216497643,2091079
148734,9596.422637605176,73199.34637343313,2091082
117157,93440.72781706999,109973.43002485819,2091087
144241,69417.21793125945,55440.12805187545,2091098
78815,70865.03410185306,99328.09635874712,2091107
40254,29299.819977584903,118568.22996093522,2091109
147705,50847.29109972469,82035.23307019788,2091112
62743,102047.6256,32296.64198314312,2091147
60490,86701.87815857775,87281.93860241618,2091158
79870,53369.767196932895,68977.48818138236,2091235
70594,34285.82558889019,13193.781390715734,2091237
84547,32351.686747992182,93924.6454,2091241
113607,72843.77128359309,24489.145376087068,2091244
47407,86246.61040820782,117492.03231659022,2091251
106159,29793.704413819938,96556.68967578495,2091278
32001,89887.88985773436,106435.20018006493,2091287
122543,74779.00920022668,23180.477758679517,2091291
119549,8576.430567358855,46887.12796154951,2091293
141921,42946.08651692778,36025.32746969025,2091303
123017,72856.45920228059,28992.61575236683,2091304
70776,80619.06439312543,92041.23445276856,2091305
24985,89212.79892888262,88854.51343230216,2091306
110660,67647.13649848267,118403.85397694379,2091312
105839,30081.667311458597,54319.454905617626,2091318
146510,37434.441979038966,57809.77145621428,2091335
65411,45347.31599021211,83362.87493960733,2091344
126433,29820.82481930181,56855.579453933795,2091363
69011,35755.845022905145,45843.01690041069,2091368
149734,59715.26281,122268.127,2091370
115525,58055.059879636414,49410.085379669064,2091386
64783,85718.54875892104,32778.87191015174,2091388
35685,36434.90520537501,78815.35977704616,2091390
141822,28634.669598194578,50239.18627832641,2091391
77841,58499.917448448636,72028.71257902437,2091405
119380,63483.77476685324,21752.533301224412,2091429
148326,66661.62964063976,50116.41982,2091440
41054,60543.29333862855,29405.59508751269,2091454
104981,8908.158493516548,77837.87008580721,2091457
27639,72729.12666941385,66923.83360612484,2091485
42814,65538.89557420676,68655.34022594453,2091510
27101,41019.41482273567,99329.97971665525,2091518
43420,46797.866616296364,27095.130797050224,2091519
44752,75686.42609786417,111221.3846290497,2091530
51166,94271.45507548226,25880.64783472555,2091542
20392,95896.15222,9633.471293,2091550
26211,91984.85274221726,78443.27124909063,2091563
94179,82368.04129465208,67991.65286465739,2091569
37210,64080.502909993615,85918.24125128017,2091575
26714,68835.87064,66114.41118957716,2091583
95978,44502.869245128226,75429.34008389771,2091596
31809,64305.639235898256,85005.47153,2091598
147695,48730.43715,62808.75081935425,2091599
17413,14822.54612204005,108123.46287950211,2091602
110498,23438.320937731023,68948.23539341475,2091611
134028,17414.381678398597,88264.12809350909,2091615
103982,86659.67163987721,99074.74711595877,2091624
110606,79045.92154264059,111970.58504266295,2091626
108652,47552.02268028404,98415.87234020543,2091628
23397,29268.62632336767,113566.9038838552,2091645
121958,94460.60825,9634.333509287717,2091664
58746,63873.092034342866,94681.31198182788,2091669
114561,99641.94288367374,29723.95409287572,2091678
123162,87870.71418085409,7005.511549154644,2091695
30934,11788.13577754754,72011.20255317535,2091697
75975,47638.968748764215,36157.24863432242,2091702
99507,36088.24361725231,119305.31742950367,2091704
94250,77288.79614398928,102300.74568442763,2091706
46375,90217.72498213685,46162.14336143417,2091710
10676,77844.11072892473,47983.373028981165,2091714
75638,39553.34693135131,50478.447208539445,2091716
117632,73251.30796281724,26268.612473748406,2091721
121112,41615.42367753218,12797.723088966792,2091725
128252,99076.98973323556,84834.42541762207,2091732
28144,88384.43531,40335.834286621845,2091734
145224,88013.48252541736,55282.72458999477,2091739
71827,55850.35646405658,106645.1888781525,2091745
30580,94680.68900807288,49744.790363593405,2091747
22908,86949.28509808937,61770.636121322415,2091774
113936,88602.91654112155,8453.772730134651,2091778
77420,97680.86477954652,61601.859048435894,2091784
41005,52002.42477892086,98303.71202930027,2091805
112895,89500.31612,108460.79545668332,2091822
51516,51770.356469715545,65308.35202367719,2091829
65570,72738.62138944215,73127.21691680956,2091829
136524,22208.614232602147,91438.56561007255,2091854
10732,35454.37955945065,115318.39003251749,2091876
61531,79568.85726453569,104916.13096194793,2091883
75865,35764.92485469415,63927.72570724493,2091884
56613,21510.71714339343,93065.02058443883,2091889
68667,91166.74905741042,49376.02556790778,2091929
88960,96238.45487480714,55714.27600161205,2091929
121498,13861.794708246263,27438.685056767812,2091932
21354,96302.42534145183,97021.06345655765,2091941
42394,53020.86130472797,53043.498651020294,2091951
88158,42966.51149219235,42542.049135972586,2091959
101310,87897.76708732785,63585.98802027093,2091962
56534,30452.678819283065,79237.32084009578,2091968
98283,84883.79345188776,29696.00318378674,2091986
55274,62571.02135527769,80973.50199344529,2091989
119793,19585.21397181618,49510.899295879324,2091992
107204,85982.65949964855,58152.31050645776,2091993
56933,38367.14017707321,65758.85319,2091998
38195,66170.33086308888,81498.50329,2092004
37527,17147.79250930199,111722.96120689616,2092019
111265,55080.44801192722,100325.12015368203,2092020
149439,76126.84495145032,76233.97782687668,2092021
15110,93062.57694185016,67322.03019515288,2092033
113566,90295.53853031593,8980.073796217226,2092042
88883,55627.25621,17040.74094672587,2092052
42826,83665.15845321264,74767.63665086213,2092058
92957,34901.40759827028,114825.7196254511,2092062
38084,53213.18685061069,103182.43660569841,2092064
56586,39641.23637906666,65551.42210394361,2092066
141048,44684.43093327913,62042.44314254401,2092093
53329,62192.35861551558,66599.72519528575,2092096
41350,99549.90932602566,117962.85897912053,2092097
86291,64784.05037829728,45262.65386881563,2092098
119980,79429.01023535305,119006.3463763633,2092100
99647,7508.454692253867,89565.18658198444,2092103
53984,45277.08588425072,70730.53286878245,2092106
123617,63934.98481222973,100429.61620618402,2092117
97359,9597.622931805956,63831.77265724288,2092121
95251,69070.46205482681,33254.46155170287,2092126
88407,86155.17483196042,42081.08824628619,2092126
140264,78947.20617,3642.446281104541,2092132
37667,67091.35386772473,54367.29931041068,2092142
85484,46123.21524,63734.73608560486,2092150
147689,25492.81470034322,7647.918029149171,2092155
35988,44025.89654,113618.6384905578,2092169
13545,99000.23485476844,120575.50641968565,2092197
124833,47818.687079303025,45965.89794353537,2092202
34272,64134.44218126302,58407.634293432246,2092219
97066,19978.900357158946,91138.91446060078,2092233
44406,69260.57358903167,49784.10177755216,2092235
85419,18895.64318448541,5165.4715244808285,2092253
66904,32681.853268103256,75669.71512295416,2092254
69758,88028.29734668949,84069.47715395046,2092254
59567,31404.792315762814,109550.16911102289,2092261
89146,15294.747186010289,75779.73320012497,2092264
136987,56940.46576691434,37286.17545615166,2092267
60061,32803.29572548582,79527.39694444221,2092270
117314,89869.65615864177,123700.75555413411,2092274
89366,61606.106474168875,84161.93417224016,2092279
121359,21663.77702841566,8276.994779700173,2092281
81230,19150.38561153454,106887.34828156322,2092289
133664,90831.17679283858,47210.58692031928,2092289
93802,51292.346829205926,66058.83512440792,2092292
111378,78891.15608,88966.08784851375,2092296
139821,83457.56480777799,16243.67103315704,2092305
70528,60286.33927,62570.219615335736,2092313
32108,82148.11829259749,62075.68090967189,2092316
70047,25506.16996561056,5186.160329625557,2092318
98343,35715.783265347935,88117.01378223741,2092318
121248,45472.024493162586,117316.42626290968,2092321
70837,45335.15499114271,104338.45670441425,2092330
79821,30088.02020017778,104770.56602334442,2092336
124586,43551.48160743267,46826.99976256773,2092340
121898,9887.481371925485,122206.34210442101,2092357
98789,27759.650166298296,63713.807710029905,2092362
72672,94081.53541873439,58535.243306716075,2092372
94587,67532.11879117752,64204.97420248181,2092387
102973,26235.75834837296,103922.2688351577,2092388
130727,79888.43695269276,10553.482252300159,2092388
72948,37284.54270791632,55793.77619250039,2092391
136752,77742.34439176368,105427.00020678164,2092393
76185,19141.787351537547,95749.31131877258,2092421
28038,93338.64039215654,82806.17506616733,2092422
92987,100840.09161635423,31067.85330841955,2092425
33702,89488.75671627931,87013.80418709385,2092427
25984,88664.63693,111743.06961762218,2092432
106785,97371.59738921103,117386.7212295779,2092447
108813,5867.789864237795,59278.62218592444,2092462
116199,19859.770252420403,84954.01086564333,2092473
123098,58583.40590831275,78974.32862808893,2092476
145693,47818.23142944203,8146.465767193113,2092478
46704,65578.61442324778,99858.28769962856,2092479
59877,40407.41753677964,99907.67589418915,2092487
94525,91056.48999,66227.4589,2092503
34062,89483.57213533217,104432.78342707489,2092511
135490,32770.76673045423,81051.33505421883,2092511
119740,30677.187303196693,70984.74786351582,2092520
92885,71042.09159123607,53557.06472601719,2092521
89868,60770.67943962908,79476.79824095125,2092533
148241,39654.624019316696,48716.13436,2092562
36493,95244.33932451106,47383.46174,2092564
70012,43040.46785262009,122274.37082554093,2092571
109576,51042.52313148556,97556.00407505155,2092579
42165,89226.74355,45703.76693766586,2092585
137790,35455.81465029375,25180.140534518254,2092601
72556,77334.70818008199,103965.14603779552,2092611
105934,83745.04306312262,31184.25284051645,2092611
39944,93314.83779603551,107450.80541636539,2092625
13386,85919.52848937227,96764.03574760283,2092639
121280,53953.01491151316,45373.23980061263,2092640
124268,21485.07427868817,108134.36669873552,2092642
107883,84742.71189068453,67967.27608050087,2092652
71913,26387.60543496156,79387.76029350485,2092663
113574,66168.66408,39449.92059907388,2092665
65814,75621.91239395115,85928.99938947675,2092674
145207,59865.680706894665,65280.42828450741,2092680
25771,78738.54966050133,35074.404556185335,2092685
97973,78475.77915,66224.08869340384,2092685
108973,93161.75936348952,70427.28850097377,2092691
48617,34247.42640691088,107764.64024208683,2092692
103972,93983.40525108682,119807.16802651867,2092695
32304,64776.873433818815,115703.24277494763,2092709
44551,48011.82448777312,73817.31332792918,2092715
85533,34037.78906741589,108202.52447202527,2092719
99509,93268.37503765142,111229.23686233137,2092719
138940,93158.03403,59873.690689620904,2092720
118434,25293.586338251396,20661.82373530073,2092737
18613,49153.607524084895,73198.42148772778,2092741
138630,88243.37494075339,69074.07214237066,2092759
72617,48511.96192,103218.92590212131,2092763
46964,24830.119899451016,83762.77814477861,2092797
49030,94486.55103925898,104651.63461093628,2092799
117325,57394.16403904403,88394.67375481076,2092804
42043,31074.65875410998,113051.55012495113,2092808
67440,47998.03103,109272.2015867923,2092815
147692,67656.27197492543,105631.82903757345,2092821
28564,97341.27802109778,98230.08358122526,2092823
61162,22204.116014014417,91617.11512329956,2092839
133294,36047.65239194655,26808.373062312574,2092841
120998,99148.22912504317,34050.39263056096,2092845
82130,11435.852697400629,88304.25993154637,2092845
33165,39384.78889880075,120234.69540819312,2092850
117256,27459.37969510588,44546.28079644366,2092853
108359,77503.41068717962,42601.94018733464,2092894
119131,79699.74452,82446.18218982202,2092894
98283,45100.09342141979,36756.213122599096,2092904
22318,42561.90832567931,40216.91519854057,2092904
47569,85021.90878,42416.14427319465,2092911
134934,47547.50559624723,115608.91797471493,2092918
41399,78429.11531680691,22899.725072095738,2092922
62414,98578.28448216945,96566.14884134321,2092934
107266,62560.679819038225,58949.522727703275,2092938
44910,75994.55423,83518.24407106708,2092965
107144,85668.92897159362,20316.888009487837,2092968
46990,89636.67436,88819.44790432908,2092968
51402,55522.90991381518,60589.48817823805,2092987
138759,9644.569077308126,84440.35010220319,2092987
120362,13464.727538093062,49503.164398123474,2092994
15732,67515.99695215632,119622.48050974519,2093031
94840,94318.19404005971,82225.48731399055,2093041
105268,72166.43850615372,124082.32570196093,2093048
56791,83986.87860173504,52406.37023209455,2093050
133983,58596.698450850694,15457.40397,2093055
27417,17162.035280321976,121417.08422280723,2093055
109605,25801.49294,95260.84724672235,2093056
111683,55594.90299616685,10655.887007475758,2093084
94813,98778.57362981296,99039.20673891401,2093084
39730,80951.84854821919,40106.46005953181,2093087
80080,92270.27149590194,92421.25181729198,2093088
131851,48985.80966429928,15295.854873547083,2093089
96655,87630.17836054844,16360.352362408044,2093106
46555,80690.72805,14988.819305230832,2093107
107464,96822.30160557495,63537.14112658642,2093113
47201,8745.296827672228,64006.734313663816,2093120
80822,68882.07564216857,90771.39254876938,2093121
96255,82190.61394547946,53297.55097053553,2093128
61050,72113.05035195967,68773.63597426866,2093131
117486,62297.45507573215,101422.65226944974,2093136
127379,66274.21506,83850.209,2093140
21489,68431.36952558401,115810.41982995775,2093141
127878,22116.218771958258,92803.20163080221,2093150
